transaction_id,customer_id,timestamp,transaction_amount,merchant_category,transaction_country,transaction_description,is_fraud,description_length,transaction_frequency,consistency_score,entity_has_payment_instruments,entity_has_gift_cards,entity_has_crypto,entity_has_subscriptions,entity_has_refunds,entity_has_P2P,entity_has_digital_goods
TX000508,CUST0124,2025-02-20 04:53:00,482.72,Online Retail,CN,Gift card bulk purchase,1,23,13,8,0,1,0,0,0,0,0
TX000509,CUST0143,2025-02-20 05:35:00,8.01,Groceries,AU,Gas station fill-up,0,19,15,3,0,0,0,0,0,0,0
TX000510,CUST0141,2025-02-21 06:53:00,7.42,Beauty,AU,Haircut appointment,0,19,15,10,0,0,0,0,0,0,0
TX000511,CUST0093,2025-02-21 07:11:00,37.89,Entertainment,AU,Coffee shop purchase,0,20,9,3,0,0,0,0,0,0,0
TX000512,CUST0049,2025-02-21 08:35:00,123.63,Services,AU,Online book purchase,1,20,17,5,0,0,0,0,0,0,0
TX000513,CUST0158,2025-02-21 09:01:00,10.97,Utilities,AU,Utility bill payment,0,20,19,10,0,0,0,0,0,0,0
TX000514,CUST0032,2025-02-21 10:02:00,43.19,Dining,AU,Takeaway food order,0,19,20,10,0,0,0,0,0,0,0
TX000515,CUST0174,2025-02-21 11:43:00,10.15,Books,AU,E-book purchase,0,15,11,10,0,0,0,0,0,0,1
TX000516,CUST0188,2025-02-21 12:19:00,105.77,Automotive,AU,Automotive Vehicle maintenance service,0,38,6,10,0,0,0,0,0,0,0
TX000517,CUST0105,2025-02-21 13:55:00,789.26,Services,US,Foreign currency exchange large sum,1,35,11,8,0,0,0,0,0,0,0
TX000518,CUST0098,2025-02-21 14:00:00,2891.13,Travel,FR,Family holiday booking France,0,29,15,10,0,0,0,0,0,0,0
TX000500,CUST0023,2025-02-20 20:00:00,140.73,Clothing,AU,online clothing order delivery for new season,0,45,19,10,0,0,0,0,0,0,0
TX000501,CUST0179,2025-02-20 21:07:00,35.8,Restaurants,AU,dinner with family at local restaurant,0,38,20,10,0,0,0,0,0,0,0
TX000502,CUST0132,2025-02-20 22:58:00,8.52,Groceries,AU,bakery morning pastry and coffee purchase,0,41,16,8,0,0,0,0,0,0,0
TX000503,CUST0090,2025-02-20 23:32:00,1587.35,Luxury Goods,DE,luxury watch online order from unknown seller,1,45,8,10,0,0,0,0,0,0,0
TX000504,CUST0090,2025-02-20 00:29:00,75.1,Online Retail,AU,new book for leisure reading purchase,0,37,8,9,0,0,0,0,0,0,0
TX000505,CUST0084,2025-02-20 01:56:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,18,10,0,0,0,1,0,0,0
TX000506,CUST0029,2025-02-20 02:05:00,55.45,Restaurants,AU,dinner with family at local restaurant,0,38,18,10,0,0,0,0,0,0,0
TX000507,CUST0101,2025-02-20 03:13:00,89.2,Health & Wellness,AU,dentist check-up fee annual dental appointment,0,46,13,10,0,0,0,0,0,0,0
TX000508,CUST0025,2025-02-20 04:59:00,22.5,Pharmacy,AU,pharmacy prescription pickup for family member,0,46,16,10,0,0,0,0,0,0,0
TX000509,CUST0009,2025-02-20 05:03:00,105.18,Groceries,AU,weekly grocery shopping trip for household,0,42,17,10,0,0,0,0,0,0,0
TX000510,CUST0179,2025-02-21 06:43:00,9.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,20,10,0,0,0,1,0,0,0
TX000511,CUST0103,2025-02-21 07:41:00,45.6,Restaurants,AU,takeaway lunch order from local cafe,0,36,14,10,0,0,0,0,0,0,0
TX000512,CUST0115,2025-02-21 08:34:00,6.8,Restaurants,AU,morning coffee shop purchase for quick start,0,44,15,10,0,0,0,0,0,0,0
TX000513,CUST0130,2025-02-21 09:11:00,65.3,Online Retail,AU,online clothing order delivery for new season,0,45,11,9,0,0,0,0,0,0,0
TX000514,CUST0094,2025-02-21 10:21:00,31.25,Restaurants,AU,cafe snack break with friends,0,29,8,10,0,0,0,0,0,0,0
TX000515,CUST0026,2025-02-21 11:06:00,133.5,Health & Wellness,AU,gym membership recurring fee monthly payment,0,44,13,10,0,0,0,1,0,0,0
TX000516,CUST0001,2025-02-21 12:32:00,185.0,Online Retail,AU,online clothing order delivery,1,30,14,9,0,0,0,0,0,0,0
TX000517,CUST0179,2025-02-21 13:51:00,8.75,Restaurants,AU,morning coffee shop purchase for quick start,0,44,20,10,0,0,0,0,0,0,0
TX000518,CUST0018,2025-02-21 14:15:00,12.5,Transportation,AU,public transport daily fare to work,0,35,15,10,0,0,0,0,0,0,0
TX000519,CUST0164,2025-02-21 15:21:00,67.9,Restaurants,AU,dinner with family at restaurant,0,32,17,10,0,0,0,0,0,0,0
TX000520,CUST0188,2025-02-22 16:57:00,42.1,Restaurants,AU,takeaway lunch order from local cafe,0,36,6,10,0,0,0,0,0,0,0
TX000521,CUST0111,2025-02-22 17:13:00,11.5,Restaurants,AU,morning coffee shop purchase for quick start,0,44,10,10,0,0,0,0,0,0,0
TX000522,CUST0149,2025-02-22 18:28:00,85.0,Services,AU,haircut and styling appointment,0,31,17,9,0,0,0,0,0,0,0
TX000523,CUST0191,2025-02-22 19:11:00,125.75,Online Retail,AU,new book for leisure reading purchase,0,37,19,9,0,0,0,0,0,0,0
TX000524,CUST0053,2025-02-22 20:43:00,95.0,Services,AU,car wash service payment for clean vehicle,0,42,22,9,0,0,0,0,0,0,0
TX000525,CUST0038,2025-02-22 21:26:00,34.0,Restaurants,AU,cafe snack break with friends,0,29,10,10,0,0,0,0,0,0,0
TX000526,CUST0196,2025-02-22 22:56:00,115.0,Services,AU,haircut and styling appointment,0,31,15,9,0,0,0,0,0,0,0
TX000527,CUST0021,2025-02-22 23:43:00,15.0,Transportation,AU,parking fee for city visit,0,26,18,10,0,0,0,0,0,0,0
TX000528,CUST0077,2025-02-22 00:18:00,10.5,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,12,9,0,0,0,0,0,0,0
TX000529,CUST0053,2025-02-22 01:49:00,5.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,22,10,0,0,0,1,0,0,0
TX000530,CUST0178,2025-02-23 02:04:00,48.2,Restaurants,AU,takeaway lunch order from local cafe,0,36,13,10,0,0,0,0,0,0,0
TX000531,CUST0095,2025-02-23 03:29:00,25.0,Pharmacy,AU,pharmacy prescription pickup for family member,0,46,14,10,0,0,0,0,0,0,0
TX000532,CUST0129,2025-02-23 04:38:00,99.95,Online Retail,AU,new book for leisure reading purchase,0,37,19,9,0,0,0,0,0,0,0
TX000533,CUST0092,2025-02-23 05:47:00,18.0,Transportation,AU,public transport daily fare to work,0,35,11,10,0,0,0,0,0,0,0
TX000534,CUST0118,2025-02-23 06:04:00,120.4,Groceries,AU,weekly grocery shopping trip for household,0,42,18,10,0,0,0,0,0,0,0
TX000535,CUST0170,2025-02-23 07:01:00,38.5,Restaurants,AU,dinner with family at local restaurant,0,38,16,10,0,0,0,0,0,0,0
TX000536,CUST0051,2025-02-23 08:29:00,5.0,Transportation,AU,parking fee for city visit,0,26,12,10,0,0,0,0,0,0,0
TX000537,CUST0122,2025-02-23 09:50:00,11.2,Restaurants,AU,morning coffee shop purchase for quick start,0,44,17,10,0,0,0,0,0,0,0
TX000538,CUST0031,2025-02-23 10:15:00,6.5,Restaurants,AU,morning coffee shop purchase for quick start,0,44,12,10,0,0,0,0,0,0,0
TX000539,CUST0017,2025-02-23 11:22:00,25.5,Home Goods,AU,small hardware store items for home project,0,43,20,9,0,0,0,0,0,0,0
TX000540,CUST0045,2025-02-24 12:30:00,55.0,Utilities,AU,monthly electricity bill payment,0,32,18,10,0,0,0,0,0,0,0
TX000541,CUST0093,2025-02-24 13:32:00,14.5,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,9,9,0,0,0,0,0,0,0
TX000542,CUST0062,2025-02-24 14:54:00,12.0,Transportation,AU,public transport daily fare to work,0,35,16,10,0,0,0,0,0,0,0
TX000543,CUST0099,2025-02-24 15:13:00,13.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,9,10,0,0,0,1,0,0,0
TX000544,CUST0035,2025-02-24 16:52:00,68.4,Groceries,AU,local farmers market produce fresh vegetables,0,45,11,10,0,0,0,0,0,0,0
TX000545,CUST0067,2025-02-24 17:51:00,750.8,Travel,US,international flight tickets to visit family,0,44,16,10,0,0,0,0,0,0,0
TX000546,CUST0164,2025-02-24 18:23:00,105.0,Services,AU,haircut and styling appointment,0,31,17,9,0,0,0,0,0,0,0
TX000547,CUST0068,2025-02-24 19:51:00,98.7,Groceries,AU,weekly grocery shopping trip for household,0,42,17,10,0,0,0,0,0,0,0
TX000548,CUST0051,2025-02-24 20:05:00,7.2,Restaurants,AU,morning coffee shop purchase for quick start,0,44,12,10,0,0,0,0,0,0,0
TX000549,CUST0183,2025-02-24 21:15:00,120.0,Utilities,AU,monthly electricity bill payment,0,32,15,10,0,0,0,0,0,0,0
TX000550,CUST0130,2025-02-25 22:01:00,8.0,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,11,9,0,0,0,0,0,0,0
TX000551,CUST0015,2025-02-25 23:33:00,15.0,Transportation,AU,parking fee for city visit,0,26,6,10,0,0,0,0,0,0,0
TX000552,CUST0177,2025-02-25 00:29:00,1899.99,Electronics,GB,high-value electronics purchase suspicious vendor,1,49,18,10,0,0,0,0,0,0,0
TX000553,CUST0141,2025-02-25 01:37:00,12.0,Transportation,AU,public transport daily fare to work,0,35,15,10,0,0,0,0,0,0,0
TX000554,CUST0079,2025-02-25 02:17:00,7.5,Restaurants,AU,morning coffee shop purchase for quick start,0,44,12,10,0,0,0,0,0,0,0
TX000555,CUST0071,2025-02-25 03:45:00,13.0,Transportation,AU,public transport daily fare to work,0,35,17,10,0,0,0,0,0,0,0
TX000556,CUST0071,2025-02-25 04:35:00,60.5,Groceries,AU,local farmers market produce fresh vegetables,0,45,17,10,0,0,0,0,0,0,0
TX000557,CUST0135,2025-02-25 05:30:00,34.5,Restaurants,AU,cafe snack break with friends,0,29,12,10,0,0,0,0,0,0,0
TX000558,CUST0046,2025-02-25 06:38:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,18,10,0,0,0,1,0,0,0
TX000559,CUST0025,2025-02-25 07:55:00,28.5,Pet Store,AU,pet store food and supplies purchase,0,36,16,10,0,0,0,0,0,0,0
TX000560,CUST0099,2025-02-26 08:15:00,5.5,Restaurants,AU,morning coffee shop purchase for quick start,0,44,9,10,0,0,0,0,0,0,0
TX000561,CUST0023,2025-02-26 09:18:00,75.0,Services,AU,haircut and styling appointment,0,31,19,9,0,0,0,0,0,0,0
TX000562,CUST0152,2025-02-26 10:27:00,45.0,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,15,10,0,0,0,0,0,0,0
TX000563,CUST0189,2025-02-26 11:48:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,12,10,0,0,0,1,0,0,0
TX000564,CUST0173,2025-02-26 12:36:00,6.99,Books,AU,new book for leisure reading purchase,0,37,9,10,0,0,0,0,0,0,0
TX000565,CUST0178,2025-02-26 13:40:00,135.0,Clothing,AU,online clothing order delivery for new season,0,45,13,10,0,0,0,0,0,0,0
TX000566,CUST0166,2025-02-26 14:56:00,22.0,Pharmacy,AU,pharmacy prescription pickup for family member,0,46,22,10,0,0,0,0,0,0,0
TX000567,CUST0015,2025-02-26 15:19:00,7.0,Restaurants,AU,morning coffee shop purchase for quick start,0,44,6,10,0,0,0,0,0,0,0
TX000568,CUST0172,2025-02-26 16:51:00,110.5,Groceries,AU,weekly grocery shopping trip for household,0,42,10,10,0,0,0,0,0,0,0
TX000569,CUST0013,2025-02-26 17:46:00,55.7,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,16,10,0,0,0,0,0,0,0
TX000570,CUST0036,2025-02-27 18:13:00,32.0,Restaurants,AU,cafe snack break with friends,0,29,14,10,0,0,0,0,0,0,0
TX000571,CUST0194,2025-02-27 19:27:00,90.0,Health & Wellness,AU,dentist check-up fee annual dental appointment,0,46,14,10,0,0,0,0,0,0,0
TX000572,CUST0200,2025-02-27 20:58:00,25.0,Home Goods,AU,small hardware store items for home project,0,43,10,9,0,0,0,0,0,0,0
TX000573,CUST0150,2025-02-27 21:51:00,18.0,Online Retail,AU,mobile phone credit top-up,0,26,16,4,1,0,0,0,0,0,0
TX000574,CUST0103,2025-02-27 22:11:00,1250.75,International Transfer,NG,urgent international wire transfer unverified source,1,52,14,10,0,0,0,0,0,1,0
TX000575,CUST0022,2025-02-27 23:49:00,6.7,Restaurants,AU,morning coffee shop purchase for quick start,0,44,12,10,0,0,0,0,0,0,0
TX000576,CUST0143,2025-02-27 00:51:00,10.0,Transportation,AU,parking fee for city visit,0,26,15,10,0,0,0,0,0,0,0
TX000577,CUST0130,2025-02-27 01:02:00,12.0,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,11,9,0,0,0,0,0,0,0
TX000578,CUST0055,2025-02-27 02:39:00,125.0,Health & Wellness,AU,gym membership recurring fee monthly payment,0,44,9,10,0,0,0,1,0,0,0
TX000579,CUST0018,2025-02-27 03:26:00,130.0,Services,AU,car wash service payment for clean vehicle,0,42,15,9,0,0,0,0,0,0,0
TX000580,CUST0194,2025-02-28 04:13:00,88.0,Groceries,AU,weekly grocery shopping trip for household,0,42,14,10,0,0,0,0,0,0,0
TX000581,CUST0131,2025-02-28 05:54:00,35.0,Restaurants,AU,takeaway lunch order from local cafe,0,36,9,10,0,0,0,0,0,0,0
TX000582,CUST0042,2025-02-28 06:04:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,9,10,0,0,0,1,0,0,0
TX000583,CUST0118,2025-02-28 07:00:00,850.5,Cryptocurrency Exchange,CA,cryptocurrency exchange purchase large amount,1,45,18,10,0,0,1,0,0,0,0
TX000584,CUST0048,2025-02-28 08:17:00,40.0,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,9,10,0,0,0,0,0,0,0
TX000585,CUST0170,2025-02-28 09:28:00,14.99,Online Retail,AU,new book for leisure reading purchase,0,37,16,9,0,0,0,0,0,0,0
TX000586,CUST0167,2025-02-28 10:46:00,12.0,Online Retail,AU,mobile phone credit top-up,0,26,11,4,1,0,0,0,0,0,0
TX000587,CUST0194,2025-02-28 11:56:00,13.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,14,10,0,0,0,1,0,0,0
TX000588,CUST0107,2025-02-28 12:25:00,10.0,Transportation,AU,public transport daily fare to work,0,35,7,10,0,0,0,0,0,0,0
TX000589,CUST0014,2025-02-28 13:42:00,7.0,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,15,9,0,0,0,0,0,0,0
TX000590,CUST0157,2025-03-01 14:22:00,12.5,Restaurants,AU,cafe snack break with friends,0,29,12,10,0,0,0,0,0,0,0
TX000591,CUST0147,2025-03-01 15:01:00,6.5,Restaurants,AU,morning coffee shop purchase for quick start,0,44,7,10,0,0,0,0,0,0,0
TX000592,CUST0023,2025-03-01 16:14:00,10.0,Transportation,AU,parking fee for city visit,0,26,19,10,0,0,0,0,0,0,0
TX000593,CUST0071,2025-03-01 17:46:00,11.0,Restaurants,AU,morning coffee shop purchase for quick start,0,44,17,10,0,0,0,0,0,0,0
TX000594,CUST0005,2025-03-01 18:49:00,55.0,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,13,10,0,0,0,0,0,0,0
TX000595,CUST0091,2025-03-01 19:35:00,1500.0,Software,US,unauthorized software license key activation fee,1,48,14,10,0,0,0,0,0,0,1
TX000596,CUST0147,2025-03-01 20:16:00,13.5,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,7,9,0,0,0,0,0,0,0
TX000597,CUST0144,2025-03-01 21:38:00,120.0,Groceries,AU,weekly grocery shopping trip for household,0,42,13,10,0,0,0,0,0,0,0
TX000598,CUST0097,2025-03-01 22:53:00,25.0,Pharmacy,AU,pharmacy prescription pickup for family member,0,46,8,10,0,0,0,0,0,0,0
TX000599,CUST0180,2025-03-01 23:41:00,140.0,Clothing,AU,online clothing order delivery for new season,0,45,11,10,0,0,0,0,0,0,0
TX000600,CUST0101,2025-03-02 00:59:00,35.0,Restaurants,AU,takeaway lunch order from local cafe,0,36,13,10,0,0,0,0,0,0,0
TX000601,CUST0031,2025-03-02 01:32:00,89.0,Utilities,AU,monthly electricity bill payment,0,32,12,10,0,0,0,0,0,0,0
TX000602,CUST0177,2025-03-02 02:36:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,18,10,0,0,0,1,0,0,0
TX000603,CUST0169,2025-03-02 03:43:00,11.5,Restaurants,AU,morning coffee shop purchase for quick start,0,44,9,10,0,0,0,0,0,0,0
TX000604,CUST0178,2025-03-02 04:42:00,1050.2,Electronics,CN,high-value electronics purchase suspicious vendor,1,49,13,10,0,0,0,0,0,0,0
TX000605,CUST0061,2025-03-02 05:25:00,10.0,Transportation,AU,public transport daily fare to work,0,35,16,10,0,0,0,0,0,0,0
TX000606,CUST0185,2025-03-02 06:58:00,14.99,Online Retail,AU,new book for leisure reading purchase,0,37,13,9,0,0,0,0,0,0,0
TX000607,CUST0125,2025-03-02 07:24:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,17,10,0,0,0,1,0,0,0
TX000608,CUST0173,2025-03-02 08:53:00,10.0,Transportation,AU,parking fee for city visit,0,26,9,10,0,0,0,0,0,0,0
TX000609,CUST0200,2025-03-02 09:01:00,25.0,Online Retail,AU,mobile phone credit top-up,0,26,10,4,1,0,0,0,0,0,0
TX000610,CUST0055,2025-03-03 10:14:00,30.0,Online Retail,AU,concert ticket purchase for favorite band,0,41,9,7,0,0,0,0,0,0,0
TX000611,CUST0146,2025-03-03 11:29:00,12.0,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,8,9,0,0,0,0,0,0,0
TX000612,CUST0020,2025-03-03 12:40:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,18,10,0,0,0,1,0,0,0
TX000613,CUST0161,2025-03-03 13:35:00,5.0,Restaurants,AU,morning coffee shop purchase for quick start,0,44,14,10,0,0,0,0,0,0,0
TX000614,CUST0163,2025-03-03 14:48:00,13.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,10,10,0,0,0,1,0,0,0
TX000615,CUST0152,2025-03-03 15:56:00,45.0,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,15,10,0,0,0,0,0,0,0
TX000616,CUST0072,2025-03-03 16:15:00,13.0,Transportation,AU,public transport daily fare to work,0,35,8,10,0,0,0,0,0,0,0
TX000617,CUST0183,2025-03-03 17:55:00,50.0,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,15,10,0,0,0,0,0,0,0
TX000618,CUST0043,2025-03-03 18:36:00,1650.0,Gaming,MX,large online gaming credits unauthorized transaction,1,52,16,10,0,0,0,0,0,0,1
TX000619,CUST0122,2025-03-03 19:10:00,25.0,Online Retail,AU,mobile phone credit top-up,0,26,17,4,1,0,0,0,0,0,0
TX000620,CUST0104,2025-03-04 20:51:00,7.5,Restaurants,AU,morning coffee shop purchase for quick start,0,44,12,10,0,0,0,0,0,0,0
TX000621,CUST0175,2025-03-04 21:57:00,950.0,Travel,NZ,international flight tickets to visit family,0,44,16,10,0,0,0,0,0,0,0
TX000622,CUST0001,2025-03-04 22:50:00,12.0,Transportation,AU,public transport daily fare to work,0,35,14,10,0,0,0,0,0,0,0
TX000623,CUST0077,2025-03-04 23:02:00,6.9,Restaurants,AU,morning coffee shop purchase for quick start,0,44,12,10,0,0,0,0,0,0,0
TX000624,CUST0032,2025-03-04 00:52:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,20,10,0,0,0,1,0,0,0
TX000625,CUST0124,2025-03-04 01:50:00,70.0,Services,AU,haircut and styling appointment,0,31,13,9,0,0,0,0,0,0,0
TX000626,CUST0087,2025-03-04 02:14:00,10.0,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,13,9,0,0,0,0,0,0,0
TX000627,CUST0077,2025-03-04 03:10:00,30.0,Restaurants,AU,cafe snack break with friends,0,29,12,10,0,0,0,0,0,0,0
TX000628,CUST0073,2025-03-04 04:54:00,42.0,Groceries,AU,local farmers market produce fresh vegetables,0,45,15,10,0,0,0,0,0,0,0
TX000629,CUST0075,2025-03-04 05:37:00,13.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,15,10,0,0,0,1,0,0,0
TX000630,CUST0166,2025-03-05 06:26:00,12.0,Transportation,AU,public transport daily fare to work,0,35,22,10,0,0,0,0,0,0,0
TX000631,CUST0025,2025-03-05 07:13:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,16,10,0,0,0,1,0,0,0
TX000632,CUST0038,2025-03-05 08:31:00,15.0,Transportation,AU,parking fee for city visit,0,26,10,10,0,0,0,0,0,0,0
TX000633,CUST0141,2025-03-05 09:44:00,25.0,Pharmacy,AU,pharmacy prescription pickup for family member,0,46,15,10,0,0,0,0,0,0,0
TX000634,CUST0046,2025-03-05 10:51:00,55.0,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,18,10,0,0,0,0,0,0,0
TX000635,CUST0040,2025-03-05 11:02:00,10.0,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,14,9,0,0,0,0,0,0,0
TX000636,CUST0155,2025-03-05 12:31:00,180.0,Online Retail,AU,monthly streaming service subscription renewal payment,1,54,15,3,0,0,0,1,0,0,0
TX000637,CUST0012,2025-03-05 13:21:00,38.0,Restaurants,AU,takeaway lunch order from local cafe,0,36,15,10,0,0,0,0,0,0,0
TX000638,CUST0020,2025-03-05 14:50:00,12.0,Transportation,AU,public transport daily fare to work,0,35,18,10,0,0,0,0,0,0,0
TX000639,CUST0104,2025-03-05 15:08:00,13.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,12,10,0,0,0,1,0,0,0
TX000640,CUST0123,2025-03-06 16:27:00,550.0,Services,NG,data recovery service bill unexpected charge,1,44,18,10,0,0,0,0,0,0,0
TX000641,CUST0029,2025-03-06 17:23:00,12.0,Restaurants,AU,bakery morning pastry and coffee purchase,0,41,18,9,0,0,0,0,0,0,0
TX000642,CUST0045,2025-03-06 18:50:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,18,10,0,0,0,1,0,0,0
TX000643,CUST0113,2025-03-06 19:00:00,12.99,Subscription Services,AU,monthly streaming service subscription renewal payment,0,54,8,10,0,0,0,1,0,0,0
TX000644,CUST0185,2025-03-06 20:52:00,1950.0,International Transfer,BR,anonymous donation large sum international charity,1,50,13,7,0,0,0,0,0,1,0
TX000645,CUST0199,2025-03-06 21:46:00,28.0,Restaurants,AU,cafe snack break with friends,0,29,15,10,0,0,0,0,0,0,0
TX000646,CUST0014,2025-03-06 22:39:00,12.0,Transportation,AU,public transport daily fare to work,0,35,15,10,0,0,0,0,0,0,0
TX000647,CUST0054,2025-03-06 23:25:00,7.0,Restaurants,AU,morning coffee shop purchase for quick start,0,44,17,10,0,0,0,0,0,0,0
TX000648,CUST0159,2025-03-06 00:51:00,65.0,Gas Station,AU,gas station fuel fill-up for weekend trip,0,41,24,10,0,0,0,0,0,0,0
TX000600,CUST0166,2025-03-02 00:45:00,105.82,Subscription Services,US,monthly online streaming subscription regular payment,0,53,22,10,0,0,0,1,0,0,0
TX000601,CUST0101,2025-03-02 01:49:00,14.5,Pet Supplies,US,pet supplies for dog standard charge,0,36,13,10,0,0,0,0,0,0,0
TX000602,CUST0019,2025-03-02 02:42:00,12.35,Restaurants,US,fast food lunch order,0,21,14,10,0,0,0,0,0,0,0
TX000603,CUST0122,2025-03-02 03:07:00,6.78,Groceries,US,local farmers market produce,0,28,17,10,0,0,0,0,0,0,0
TX000604,CUST0160,2025-03-02 04:23:00,34.0,Gas Station,US,gas tank fill-up,0,16,12,10,0,0,0,0,0,0,0
TX000605,CUST0083,2025-03-02 05:12:00,1245.99,Electronics,DE,expensive electronics online order priority shipment arranged,1,61,11,10,0,0,0,0,0,0,0
TX000606,CUST0126,2025-03-02 06:14:00,45.12,Apparel,US,new apparel purchase,0,20,18,10,0,0,0,0,0,0,0
TX000607,CUST0137,2025-03-02 07:33:00,10.99,Entertainment,US,movie night out tickets,0,23,20,10,0,0,0,0,0,0,0
TX000608,CUST0087,2025-03-02 08:04:00,50.75,Home Improvement,US,small hardware store items,0,26,13,10,0,0,0,0,0,0,0
TX000609,CUST0175,2025-03-02 09:35:00,78.2,Restaurants,US,family restaurant dinner,0,24,16,10,0,0,0,0,0,0,0
TX000610,CUST0132,2025-03-03 10:38:00,25.4,Services,US,dry cleaning pickup service,0,27,16,10,0,0,0,0,0,0,0
TX000611,CUST0050,2025-03-03 11:08:00,10.99,Entertainment,US,app store game download,0,23,16,10,0,0,0,0,0,0,1
TX000612,CUST0078,2025-03-03 12:00:00,22.8,Gas Station,US,car wash service pass,0,21,17,7,0,0,0,0,0,0,0
TX000613,CUST0088,2025-03-03 13:22:00,7.5,Restaurants,US,daily coffee shop visit,0,23,11,10,0,0,0,0,0,0,0
TX000614,CUST0042,2025-03-03 14:39:00,110.5,Utilities,US,quarterly electricity bill payment,0,34,9,10,0,0,0,0,0,0,0
TX000615,CUST0041,2025-03-03 15:08:00,16.99,Apparel,US,new apparel purchase,0,20,6,10,0,0,0,0,0,0,0
TX000616,CUST0161,2025-03-03 16:51:00,3.75,Restaurants,US,bakery morning pastries,0,23,14,9,0,0,0,0,0,0,0
TX000617,CUST0095,2025-03-03 17:51:00,250.7,Home Improvement,US,major appliance delivery service,0,32,14,10,0,0,0,0,0,0,0
TX000618,CUST0175,2025-03-03 18:17:00,60.0,Health,US,pharmacy prescription refill,0,28,16,9,0,0,0,0,0,0,0
TX000619,CUST0108,2025-03-03 19:47:00,45.0,Entertainment,US,movie night out tickets,0,23,16,10,0,0,0,0,0,0,0
TX000620,CUST0105,2025-03-04 20:55:00,12.3,Restaurants,US,fast food lunch order,0,21,11,10,0,0,0,0,0,0,0
TX000621,CUST0149,2025-03-04 21:35:00,15.0,Entertainment,US,bookstore novel purchase,0,24,17,8,0,0,0,0,0,0,0
TX000622,CUST0062,2025-03-04 22:35:00,9.99,Services,US,app store game download,0,23,16,6,0,0,0,0,0,0,1
TX000623,CUST0049,2025-03-04 23:26:00,8.5,Restaurants,US,bakery morning pastries,0,23,17,9,0,0,0,0,0,0,0
